Date,Adj Close
7/22/2021,2666.570068
7/23/2021,2756.320068
7/26/2021,2792.889893
7/27/2021,2735.929932
7/28/2021,2727.629883
7/29/2021,2730.810059
7/30/2021,2704.419922
8/2/2021,2719.790039
8/3/2021,2725.600098
8/4/2021,2720.570068
8/5/2021,2738.800049
8/6/2021,2740.719971
8/9/2021,2760.040039
8/10/2021,2761.929932
8/11/2021,2753.790039
8/12/2021,2767.790039
8/13/2021,2768.120117
8/16/2021,2778.320068
8/17/2021,2746.01001
8/18/2021,2731.399902
8/19/2021,2738.27002
8/20/2021,2768.73999
8/23/2021,2821.98999
8/24/2021,2847.969971
8/25/2021,2859
8/26/2021,2842.459961
8/27/2021,2891.01001
8/30/2021,2909.389893
8/31/2021,2909.23999
9/1/2021,2916.840088
9/2/2021,2884.379883
9/3/2021,2895.5
9/7/2021,2910.379883
9/8/2021,2897.669922
9/9/2021,2898.27002
9/10/2021,2838.419922
9/13/2021,2869.300049
9/14/2021,2868.120117
9/15/2021,2904.120117
9/16/2021,2887.469971
9/17/2021,2829.27002
9/20/2021,2780.340088
9/21/2021,2792.929932
9/22/2021,2818.77002
9/23/2021,2836.530029
9/24/2021,2852.659912
9/27/2021,2830.02002
9/28/2021,2723.679932
9/29/2021,2690.419922
9/30/2021,2665.310059
10/1/2021,2729.25
10/4/2021,2675.300049
10/5/2021,2723.540039
10/6/2021,2747.080078
10/7/2021,2783.709961
10/8/2021,2801.120117
10/11/2021,2776.949951
10/12/2021,2734.26001
10/13/2021,2758
10/14/2021,2828.23999
10/15/2021,2833.5
10/18/2021,2859.209961
10/19/2021,2876.439941
10/20/2021,2848.300049
10/21/2021,2855.610107
10/22/2021,2772.5
10/25/2021,2775.459961
10/26/2021,2793.439941
10/27/2021,2928.550049
10/28/2021,2922.580078
10/29/2021,2965.409912
11/1/2021,2875.47998
11/2/2021,2917.26001
11/3/2021,2935.800049
11/4/2021,2973.659912
11/5/2021,2984.820068
11/8/2021,2987.030029
11/9/2021,2984.969971
11/10/2021,2932.52002
11/11/2021,2934.959961
11/12/2021,2992.909912
11/15/2021,2987.76001
11/16/2021,2981.52002
11/17/2021,2981.23999
11/18/2021,3014.179932
11/19/2021,2999.050049
11/22/2021,2941.570068
11/23/2021,2935.139893
11/24/2021,2934.350098
11/26/2021,2856.120117
11/29/2021,2922.280029
11/30/2021,2849.040039
12/1/2021,2832.360107
12/2/2021,2875.530029
12/3/2021,2850.409912
12/6/2021,2875.929932
12/7/2021,2960.72998
12/8/2021,2974.409912
12/9/2021,2962.120117
12/10/2021,2973.5
12/13/2021,2934.090088
12/14/2021,2899.409912
12/15/2021,2947.370117
12/16/2021,2896.77002
12/17/2021,2856.060059
12/20/2021,2848.030029
12/21/2021,2884.409912
12/22/2021,2938.97998
12/23/2021,2942.850098
12/27/2021,2961.280029
12/28/2021,2928.959961
12/29/2021,2930.090088
12/30/2021,2920.050049
12/31/2021,2893.590088
1/3/2022,2901.48999
1/4/2022,2888.330078
1/5/2022,2753.070068
1/6/2022,2751.02002
1/7/2022,2740.090088
1/10/2022,2771.47998
1/11/2022,2800.350098
1/12/2022,2832.959961
1/13/2022,2782.620117
1/14/2022,2795.72998
1/18/2022,2725.810059
1/19/2022,2713.040039
1/20/2022,2670.129883
1/21/2022,2601.840088
1/24/2022,2607.439941
1/25/2022,2534.709961
1/26/2022,2584.800049
1/27/2022,2582.419922
1/28/2022,2665.790039
